Run started at:  2/12/2009 2:41:33 PM
Event	Real Time (min)	Lifetime (microsec)
2308	  1087.65	 1.3300
2309	  1087.71	 0.5310
2310	  1087.75	14.9500
2311	  1088.44	 0.8930
2313	  1088.65	 4.3870
2314	  1088.74	 0.2600
2315	  1088.91	 0.9500
2316	  1090.05	 0.1700
2317	  1090.07	 0.2400
2318	  1091.12	 0.1310
2319	  1091.94	 9.1690
2320	  1092.11	 0.2350
2321	  1093.07	 4.1320
2322	  1093.11	 4.8000
2323	  1093.50	 0.5710
2324	  1093.59	 5.1790
2325	  1093.88	 0.9700
2326	  1094.07	 6.1690
2327	  1094.18	 1.9150
2328	  1094.30	 3.0850
2329	  1094.86	 0.9600
2330	  1096.10	 0.3300
2331	  1096.49	 1.7560
2332	  1096.63	 1.5400
2333	  1096.65	 0.8410
2334	  1096.92	 0.4770
2335	  1097.25	 0.8700
2336	  1097.27	 2.0700
2337	  1097.61	 3.6760
2338	  1098.25	 3.5500
2339	  1098.61	 0.2200
2340	  1099.65	 1.3200
2341	  1100.32	 0.4290
2342	  1100.70	 0.2690
2343	  1100.82	 1.7760
2344	  1100.93	 1.2800
2345	  1101.19	 0.9290
2346	  1101.68	 0.5500
2347	  1101.70	 0.1190
2348	  1102.31	 1.4000
2349	  1102.70	 0.1830
2350	  1102.74	 0.1100
2351	  1103.15	 0.2900
2352	  1103.25	 0.1230
2353	  1103.66	 0.7340
2354	  1103.82	 1.6900
2355	  1104.46	 3.8350
2356	  1105.13	 3.1900
2357	  1105.57	 1.3800
2358	  1105.88	 2.7400
2359	  1106.25	 3.2710
2360	  1107.15	 0.7530
2361	  1107.25	 1.8810
2362	  1107.32	 4.2210
2363	  1107.92	 0.9760
2364	  1108.59	 0.1100
2365	  1108.71	 2.6300
2366	  1109.14	 0.7190
2367	  1109.23	 1.0610
2368	  1109.43	 2.8720
2369	  1109.64	 2.3600
2370	  1110.58	 0.6940
2371	  1110.79	 0.9500
2372	  1111.34	 1.6010
2373	  1111.67	 3.5910
2374	  1112.27	 5.1000
2375	  1114.00	 0.8590
2376	  1114.86	 0.7300
2377	  1115.15	11.3610
2378	  1115.21	 2.2980
2379	  1115.30	 0.5280
2380	  1115.50	 1.6900
2381	  1115.58	10.5090
2382	  1115.81	 0.1100
2383	  1115.89	 0.1200
2384	  1116.95	 0.1180
2385	  1117.60	 2.1820
2386	  1117.64	 2.2290
2387	  1117.85	 0.1200
2388	  1118.07	 3.5300
2389	  1118.20	 3.2550
2390	  1118.29	 2.2700
2391	  1118.38	 0.9470
2392	  1118.40	 0.9300
2393	  1118.57	 6.4000
2394	  1118.71	 0.5100
2395	  1119.59	 2.4030
2396	  1120.18	 3.9300
2397	  1120.72	 1.4590
2398	  1120.88	 5.1800
2399	  1121.03	 6.6800
2400	  1121.71	 0.1400
2401	  1122.01	 0.2590
2402	  1124.63	 0.1150
2403	  1124.68	 0.4900
2404	  1124.88	 0.6500
2405	  1125.12	 3.4400
2406	  1126.24	 1.9960
2407	  1127.00	 5.5600
2408	  1127.04	11.6850
2409	  1127.25	 0.6390
2410	  1127.40	 4.2510
2411	  1127.51	 4.0600
2412	  1128.80	 0.4880
2413	  1128.86	 1.7610
2414	  1129.62	 0.6260
2415	  1130.07	 0.4420
2416	  1131.12	 4.3410
2417	  1131.84	 1.7980
2418	  1132.30	 1.1590
2419	  1132.57	 0.1790
2420	  1132.68	 0.7500
2421	  1132.83	 0.8290
2422	  1133.11	 2.0300
2423	  1133.75	 3.2400
2424	  1134.19	 3.8700
2425	  1134.34	 5.6500
2426	  1134.38	 0.5400
2427	  1134.59	 3.1570
2428	  1135.36	 1.9620
2429	  1135.42	 6.7700
2430	  1135.91	 1.8400
2431	  1136.08	 0.1310
2432	  1136.46	 1.4410
2433	  1136.50	 3.1400
2434	  1137.40	 1.4300
2435	  1137.98	 1.2600
2436	  1138.30	 0.1200
2437	  1138.41	 3.4800
2438	  1138.88	 0.8080
2439	  1139.11	 0.5600
2440	  1139.38	 1.2320
2441	  1139.45	 2.4500
2442	  1139.83	 5.9500
2443	  1140.17	 0.2800
2444	  1140.66	 0.1600
2445	  1140.78	 2.8390
2446	  1141.41	 0.8100
2447	  1141.98	 6.7300
2448	  1142.45	 1.9700
2449	  1142.71	 0.2140
2450	  1143.37	 0.7280
2451	  1143.51	 3.2600
2452	  1144.00	 1.3460
2453	  1144.27	 0.1200
2454	  1144.56	 4.2400
2455	  1145.42	 2.3500
2456	  1145.49	 0.1520
2457	  1146.52	 1.1420
2458	  1146.84	 0.1400
2459	  1146.93	 2.1000
2460	  1147.01	 1.4500
2461	  1148.92	 1.6090
2462	  1149.32	 1.4460
2463	  1149.55	 1.5470
2464	  1149.70	 7.3500
2465	  1149.73	 1.0800
2466	  1150.30	 0.1410
2467	  1150.59	 0.4700
2468	  1150.85	 0.8300
2469	  1151.22	 1.7000
2470	  1151.33	 1.3300
2471	  1151.72	 2.6800
2472	  1151.96	 3.0710
2473	  1152.23	 1.2860
2474	  1152.32	 0.1700
2475	  1152.38	 9.9990
2476	  1152.75	 2.7710
2477	  1152.97	 1.2400
2478	  1153.58	 2.3400
2479	  1153.95	 0.8890
2480	  1154.04	 0.6100
2481	  1154.08	 1.2390
2482	  1156.40	 2.9080
2483	  1156.60	 2.2800
2484	  1156.76	 0.8700
2485	  1158.50	 1.3700
2486	  1159.03	 1.9510
2487	  1159.05	 1.4040
2488	  1160.04	 0.1100
2489	  1160.06	 0.4800
2490	  1160.34	 3.4310
2491	  1160.41	 0.6490
2492	  1161.95	 0.5900
2493	  1162.58	 2.3010
2494	  1163.10	 2.3500
2495	  1163.49	 2.4810
2496	  1163.83	 0.3800
2497	  1163.87	 1.8900
2498	  1164.19	 2.8410
2499	  1164.30	 1.9000
2500	  1164.32	 0.5900
2501	  1165.30	 5.9900
2502	  1165.37	 0.8190
2503	  1165.43	 0.9890
2504	  1166.67	 2.0890
2505	  1167.25	 0.2780
2506	  1168.47	 2.7960
2507	  1169.05	 3.8100
2508	  1169.18	10.7820
2509	  1169.32	 0.9350
2510	  1169.55	 0.9900
2511	  1169.70	 1.8000
2512	  1170.08	 5.8760
2513	  1170.15	 1.4690
2514	  1170.31	 0.2090
2515	  1170.58	 0.1180
2516	  1170.63	 0.6300
2517	  1171.43	 5.6600
2518	  1171.98	 7.5400
2519	  1172.16	 0.1110
2520	  1172.31	 3.6270
2521	  1172.74	 1.2100
2522	  1172.76	 2.6010
2523	  1173.45	 0.4500
2524	  1173.62	 8.7290
2525	  1173.65	 4.0640
2526	  1174.02	 0.5100
2527	  1174.51	 0.9100
2528	  1175.28	 1.7900
2529	  1175.41	 2.6410
2530	  1175.60	 0.1770
2531	  1175.64	 4.6660
2532	  1175.93	 3.1850
2533	  1177.12	 9.2220
2534	  1177.38	 0.2300
2535	  1177.67	 2.4800
2536	  1179.28	 1.7800
2537	  1179.72	 1.7530
2538	  1179.99	 1.0410
2539	  1180.53	 2.2800
2540	  1181.19	 1.3800
2541	  1181.25	 0.1360
2542	  1182.39	 0.7650
2543	  1182.61	 4.8310
2544	  1182.80	 0.6600
2545	  1183.06	 0.4600
2546	  1183.28	12.9200
2547	  1183.87	 0.5040
2548	  1184.03	 1.9000
2549	  1185.21	 1.4870
2550	  1185.38	 0.1900
2551	  1185.42	 2.4600
2552	  1186.14	 0.2210
2553	  1186.74	 4.6300
2554	  1187.01	 0.1190
2555	  1187.15	 0.1200
2556	  1188.19	 6.5990
2557	  1188.35	 3.0000
2558	  1188.60	 0.9200
2559	  1188.78	 0.6860
2560	  1189.20	 6.1210
2561	  1190.26	 0.3400
2562	  1190.92	 4.3000
2563	  1191.14	 3.1800
2564	  1191.53	 1.6320
2565	  1191.84	 1.2310
2566	  1191.99	 1.0390
2567	  1192.58	 2.4400
2568	  1192.77	 3.8320
2569	  1193.00	 0.2100
2570	  1193.02	 2.6790
2571	  1193.11	 0.7580
2572	  1193.35	 0.4500
2573	  1193.44	 0.2200
2574	  1194.76	 2.8500
2575	  1195.77	 0.6710
2576	  1196.26	 3.5600
2577	  1197.02	 2.2060
2578	  1197.48	 0.3810
2579	  1197.68	 6.0510
2580	  1198.38	 6.6400
2581	  1198.92	 1.3150
2582	  1199.07	 0.2290
2583	  1199.16	 0.4600
2584	  1199.32	 5.6110
2585	  1199.64	 0.1310
2586	  1199.97	 0.5000
2587	  1200.02	 0.6800
2588	  1200.46	 0.8610
2589	  1201.25	 2.0800
2590	  1201.73	 1.7610
2591	  1202.12	 2.3960
2592	  1202.53	 1.3420
2593	  1202.71	 0.1210
2594	  1203.39	 0.9290
2595	  1203.60	 0.2900
2596	  1203.87	 2.5800
2597	  1204.29	 0.1280
2598	  1204.85	 0.6300
2599	  1205.51	 0.2200
2600	  1205.56	 1.5870
2601	  1205.67	 1.8830
2602	  1206.04	 3.8010
2603	  1206.92	 3.2700
2604	  1207.19	 0.9600
2605	  1207.26	 4.8200
2606	  1207.29	 2.1680
2607	  1207.53	 6.0610
2608	  1208.73	 0.1980
2609	  1209.28	 1.1490
2610	  1209.70	 0.4480
2611	  1210.19	 2.3990
2612	  1210.83	 2.0200
2613	  1211.04	 2.0950
2614	  1211.26	 0.1200
2615	  1212.74	 0.6580
2616	  1213.15	 2.5970
2617	  1213.42	 1.1900
2618	  1213.98	 0.6370
2619	  1215.07	 2.4050
2620	  1215.36	 8.3600
2621	  1215.51	 1.0840
2622	  1215.60	 0.9330
2623	  1216.09	 0.5600
2624	  1216.38	 1.7490
2625	  1216.44	 0.1550
2626	  1216.58	 3.0900
2627	  1216.75	 3.2170
2628	  1217.21	 2.6400
2629	  1218.15	 2.1900
2630	  1218.34	 2.9430
2631	  1218.51	 0.4500
2632	  1218.94	 2.7410
2633	  1219.49	 2.7300
2634	  1221.24	 0.5700
2635	  1221.28	 1.9930
2636	  1222.04	 0.8900
2637	  1222.46	 0.3000
2638	  1222.48	 0.3700
2639	  1223.99	 0.1610
2640	  1224.13	 0.1200
2641	  1224.30	 0.1100
2642	  1224.44	 0.5800
2643	  1225.42	 0.1800
2644	  1225.48	 8.5830
2645	  1225.68	 1.3940
2646	  1225.77	 1.7800
2647	  1226.40	 1.6190
2648	  1226.95	 0.2430
2649	  1227.99	 1.0300
2650	  1228.07	 0.6080
2651	  1228.11	 1.1400
2652	  1229.03	 0.1210
2653	  1229.19	 2.5390
2654	  1230.11	 3.0900
2655	  1230.60	 0.1410
2656	  1230.93	 0.1620
2657	  1231.82	 7.0200
2658	  1231.91	14.6390
2659	  1233.43	 0.4130
2660	  1233.67	 1.2410
2661	  1233.73	 1.0440
2662	  1234.64	 1.8900
2663	  1234.81	 1.0850
2664	  1234.90	 0.5950
2665	  1234.97	 3.5800
2666	  1235.92	 0.5400
2667	  1236.17	 0.5120
2668	  1237.21	 0.9910
2669	  1239.19	 5.4300
2670	  1239.65	 0.8400
2671	  1240.24	 2.4190
2672	  1240.58	 2.1910
2673	  1240.60	 0.6700
2674	  1240.88	 0.8710
2675	  1241.18	 0.8430
2676	  1241.47	 0.5700
2677	  1242.65	 2.0000
2678	  1243.81	 0.2100
2679	  1243.85	 0.5300
2680	  1244.44	 0.7390
2681	  1245.03	 1.7800
2682	  1245.09	 0.8900
2683	  1245.94	 0.1300
2684	  1246.62	 3.0000
2685	  1247.51	 6.2100
2686	  1248.27	 0.8040
2687	  1248.56	 0.5300
2688	  1249.35	 0.1400
2690	  1250.63	 2.7500
2691	  1251.42	 4.6900
2692	  1252.04	 0.1140
2693	  1252.32	 1.0550
2694	  1252.61	 0.7300
2695	  1252.64	 3.5400
2696	  1252.93	 2.5800
2697	  1253.38	 0.6310
2698	  1253.83	 0.9700
2699	  1254.07	 4.9400
2700	  1254.23	 4.1600
2701	  1254.40	 2.8670
2702	  1255.43	16.5800
2703	  1256.08	 2.9640
2704	  1256.37	 0.6530
2705	  1256.46	 3.5010
2706	  1256.65	 0.7300
2707	  1256.94	 1.4580
2708	  1257.55	 4.0000
2709	  1258.06	 3.5940
2710	  1258.28	 0.9100
2711	  1258.35	 1.7290
2712	  1258.59	 1.3180
2713	  1259.07	 8.7210
2714	  1259.98	 4.8700
2715	  1260.50	 1.7630
2716	  1261.51	 4.6900
2717	  1262.13	 4.5700
2718	  1262.66	 0.1110
2719	  1263.33	 5.9900
2720	  1263.72	 0.9360
2721	  1264.56	 4.5830
2722	  1264.80	 0.3200
2723	  1264.83	 3.7900
2724	  1264.92	 3.0310
2725	  1265.12	 0.8020
2726	  1265.28	 5.6650
2727	  1265.54	 0.6500
2728	  1266.04	 8.9830
2729	  1266.28	 0.8110
2730	  1266.92	 2.1110
2731	  1267.10	 5.5300
2732	  1267.55	 0.5100
2733	  1270.03	 0.1770
2734	  1270.39	 0.5200
2735	  1270.51	 0.1400
2736	  1270.74	 0.1100
2737	  1270.78	 1.0270
2738	  1271.17	 4.0100
2739	  1271.79	 3.5510
2740	  1271.96	 2.1710
2741	  1272.74	 5.0800
2742	  1273.40	 1.3430
2743	  1274.00	 0.9830
2744	  1274.68	 5.4900
2745	  1275.92	 0.4580
2746	  1276.09	 1.7100
2747	  1276.50	 1.8850
2748	  1276.89	 0.5100
2749	  1277.02	 2.8300
2750	  1277.66	 1.7750
2751	  1277.91	 2.2090
2752	  1279.69	 2.3220
2753	  1279.85	10.4510
2754	  1279.90	 0.1200
2755	  1279.92	 2.7170
2756	  1280.13	 0.1190
2757	  1280.24	 0.7010
2758	  1280.78	 1.2860
2759	  1282.05	 0.2800
2760	  1282.41	 0.4000
2761	  1283.45	 1.3990
2762	  1284.18	 0.5530
2763	  1284.27	 1.3900
2764	  1284.61	 3.2700
2765	  1285.02	 4.0100
2766	  1285.17	 5.3690
2767	  1285.26	 2.3560
2768	  1285.45	 0.1990
2769	  1285.64	 1.4200
2770	  1285.90	 0.3570
2771	  1286.09	 1.6410
2772	  1286.69	 1.2610
2773	  1286.78	 0.1720
2774	  1286.84	 2.2640
2775	  1288.02	 1.1410
2776	  1288.16	 0.1400
2777	  1288.30	 4.5100
2778	  1288.56	 2.5000
2779	  1288.63	 0.1710
2780	  1288.77	 2.3890
2781	  1288.81	 0.5300
2782	  1289.15	 0.1600
2783	  1290.09	 1.1400
2784	  1290.73	 0.7380
2785	  1290.81	 2.6120
2786	  1291.37	 3.0370
2787	  1291.94	 1.5800
2788	  1291.98	 6.9700
2789	  1292.35	 3.8710
2790	  1292.68	 0.1200
2791	  1293.37	 0.9690
2792	  1293.97	 5.8500
2793	  1294.10	 1.2500
2794	  1294.37	 0.3500
2795	  1294.93	 0.3690
2796	  1295.38	 0.6110
2797	  1295.56	 0.8410
2798	  1296.67	 0.8680
2799	  1297.46	 2.5680
2800	  1297.62	 0.1600
2801	  1297.79	 1.7420
2802	  1297.85	 4.8920
2803	  1298.17	 4.3810
2804	  1298.74	 1.4690
2805	  1299.75	 1.4670
2806	  1299.94	 1.2320
2807	  1300.08	 0.8500
2808	  1300.15	 0.2400
2809	  1302.10	 6.2210
2810	  1302.39	 0.9230
2811	  1302.78	 2.4680
2812	  1302.82	 0.1600
2813	  1303.19	 3.0000
2814	  1303.30	 4.0240
2815	  1303.45	 0.3300
2816	  1304.11	 3.2900
2817	  1304.80	 1.0370
2818	  1304.98	 1.1510
2819	  1305.15	 1.0390
2820	  1305.84	 8.4730
2821	  1306.98	 0.1210
2822	  1307.21	 2.6490
2823	  1307.45	 1.7900
2824	  1307.52	 2.0710
2825	  1308.16	 4.9590
2826	  1308.45	 0.4100
2827	  1308.62	 0.1710
2828	  1308.91	 0.2600
2829	  1309.12	 2.3670
2830	  1309.98	 0.8840
2831	  1310.17	 1.9100
2832	  1310.72	 0.5190
2833	  1311.08	 0.6180
2834	  1311.56	 2.0400
2835	  1311.95	 3.4470
2836	  1312.89	 0.7800
2837	  1312.95	 1.8700
2838	  1314.21	 0.2940
2839	  1314.31	 1.7840
2840	  1315.10	 3.1950
2841	  1315.24	 2.3610
2842	  1315.70	 0.3090
2843	  1316.69	 0.1300
2844	  1317.03	 2.6450
2845	  1317.19	 2.6490
2846	  1317.93	 3.1000
2847	  1318.05	 2.2400
2848	  1318.85	 1.3900
2849	  1318.89	 1.1900
2850	  1320.61	 1.6600
2851	  1321.00	 1.3250
2852	  1321.51	 2.5130
2853	  1321.92	 0.1110
2854	  1322.59	 8.0230
2855	  1323.94	 0.7120
2856	  1324.16	 0.1200
2857	  1325.45	 2.4680
2858	  1325.86	 1.5910
2859	  1326.87	 1.7000
2860	  1327.06	 2.5500
2861	  1327.61	 2.2520
2862	  1327.69	 7.4800
2863	  1327.78	 0.4900
2864	  1328.45	 0.7900
2865	  1328.89	 0.4780
2866	  1329.97	 6.6110
2867	  1330.39	 1.4240
2868	  1331.40	 1.3000
2869	  1331.80	 2.6200
2870	  1332.08	 1.1000
2871	  1333.19	 1.6100
2872	  1335.73	 0.4500
2873	  1336.41	 5.7300
2874	  1336.73	 2.8890
2875	  1336.90	 0.4000
2876	  1337.19	 1.9100
2877	  1337.35	 0.4460
2878	  1337.69	 0.5990
2879	  1338.40	 2.8740
2880	  1338.85	 6.8900
2881	  1338.96	 0.8600
2882	  1339.67	 0.9780
2883	  1339.92	 3.1900
2884	  1341.25	 1.5310
2885	  1341.67	 1.9140
2886	  1341.83	 1.5000
2887	  1342.60	 0.8000
2888	  1342.64	 2.5610
2889	  1342.80	 2.1300
2890	  1342.99	 1.7800
2891	  1343.95	 0.1200
2892	  1344.36	 0.7400
2893	  1344.93	 1.7020
2894	  1345.17	 2.1710
2895	  1345.28	 4.1390
2896	  1345.37	 5.7650
2897	  1346.19	13.0200
2898	  1346.36	 0.6860
2899	  1346.47	 4.1800
2900	  1347.01	 1.9790
2901	  1347.35	 2.2410
2902	  1347.37	 1.8500
2903	  1347.48	 0.1190
2904	  1347.65	 4.2500
2905	  1348.08	 0.1390
2906	  1349.81	 0.1620
2907	  1350.03	 1.5800
2908	  1350.64	 2.9820
2909	  1351.28	 0.1500
2910	  1352.15	 1.4880
2911	  1352.34	 4.0300
2912	  1352.48	 2.5200
2913	  1353.29	 3.1910
2914	  1353.63	 0.1200
2915	  1354.45	 0.0340
2916	  1354.53	 0.0000
2917	  1354.70	 1.3500
2918	  1354.79	 5.1900
2919	  1354.89	 1.2200
2920	  1355.00	 0.5300
2921	  1355.39	 2.0600
2922	  1355.56	 3.5410
2923	  1356.37	 3.1700
2924	  1356.68	 1.2440
2925	  1356.98	 0.3600
2926	  1357.06	 2.2410
2927	  1357.21	 2.0960
2928	  1358.67	 4.2260
2929	  1360.78	 0.1110
2930	  1361.17	 9.0200
2931	  1362.40	 3.1000
2932	  1362.59	 1.0700
2933	  1362.70	 1.4200
2934	  1362.97	 2.0910
2935	  1363.06	 2.4320
2936	  1363.10	 0.2900
2937	  1363.52	 2.5810
2938	  1364.51	 0.2300
2939	  1364.90	 1.9550
2940	  1365.28	 2.4400
2941	  1365.45	 1.1400
2942	  1366.14	 0.1100
2943	  1366.37	 1.9900
2944	  1366.47	 0.3810
2945	  1366.75	 4.4290
2946	  1366.99	 5.0390
2947	  1367.08	 0.1200
2948	  1367.89	 2.1800
2949	  1367.94	 3.4000
2951	  1368.67	 3.4200
2952	  1369.20	 0.8410
2953	  1371.82	 3.0300
2954	  1372.13	 0.4810
2955	  1372.92	 1.5100
2956	  1373.20	 0.1400
2957	  1373.40	13.0100
2958	  1374.66	 0.1600
2959	  1374.73	 6.0510
2960	  1375.07	 2.1900
2961	  1375.15	 0.4360
2962	  1375.47	 2.0800
2963	  1375.78	 0.3600
2964	  1376.45	 1.7210
2965	  1376.49	 0.6300
2966	  1377.78	 0.1470
2967	  1378.43	 6.7790
2968	  1379.53	11.5930
2969	  1379.66	 0.6200
2970	  1380.06	 3.1810
2971	  1380.67	 9.3700
2972	  1381.11	 0.2100
2973	  1381.27	 5.6700
2974	  1381.84	 2.4100
2975	  1381.98	 2.2600
2976	  1382.15	 0.1110
2977	  1382.38	12.5950
2978	  1382.74	 1.6800
2979	  1383.81	 6.6800
2980	  1383.97	 3.9810
2981	  1384.04	 3.6340
2982	  1384.51	 2.5700
2983	  1384.85	 0.2810
2984	  1385.06	 3.5400
2985	  1385.57	 0.9040
2986	  1385.67	 1.1160
2987	  1387.60	 0.9700
2988	  1387.81	 2.3800
2989	  1388.17	 3.3500
2990	  1389.01	 0.3830
2991	  1389.05	 0.3010
2992	  1390.31	 0.9700
2993	  1390.80	 0.1580
2994	  1391.77	 0.7290
2995	  1391.91	 1.2110
2996	  1392.60	 1.6300
2997	  1394.50	 5.7600
2998	  1395.26	 3.7330
2999	  1396.15	 0.1100
3000	  1397.42	 1.4990
3001	  1397.48	 1.6530
3002	  1397.53	 2.1280
3003	  1398.61	 2.7710
3004	  1399.20	 6.3330
3005	  1399.55	 5.2100
3006	  1400.13	11.1490
3007	  1401.19	 3.7700
3008	  1401.43	 2.1290
3009	  1401.67	 4.7590
3010	  1402.07	 1.5330
3011	  1403.10	 0.1900
3012	  1404.01	 1.7130
3013	  1404.18	 3.3460
3014	  1404.24	 0.4490
3015	  1404.51	 0.3900
3016	  1405.82	 6.1490
3017	  1406.56	 1.3400
3018	  1406.85	 0.1650
3019	  1406.97	 2.7900
3020	  1407.65	 0.2200
3021	  1408.02	 1.7630
3022	  1408.78	 2.6280
