Run started at:  2/13/2009 2:35:42 PM
Event	Real Time (min)	Lifetime (microsec)
6552	  3805.74	 0.1300
6553	  3806.15	 0.5000
6554	  3806.52	 1.2600
6555	  3806.76	 2.3310
6556	  3807.24	 1.2000
6557	  3807.64	 0.1600
6558	  3809.77	 0.8280
6559	  3812.14	 1.4900
6560	  3812.93	 0.4470
6561	  3813.92	11.0660
6562	  3814.24	 2.6510
6563	  3815.10	 3.9660
6564	  3815.66	 9.9700
6565	  3815.98	17.1010
6566	  3816.27	 3.5600
6567	  3817.30	 1.7760
6568	  3819.33	 0.1290
6569	  3819.80	 4.6200
6570	  3820.66	 2.0110
6571	  3820.85	 0.1200
6572	  3821.21	 0.2700
6573	  3821.26	 3.5340
6574	  3821.60	 2.8850
6575	  3821.71	 1.7280
6576	  3822.20	 7.0600
6577	  3823.16	 8.3480
6578	  3823.35	 0.2500
6579	  3824.82	14.9900
6580	  3825.31	 5.7300
6581	  3825.96	 6.0400
6582	  3825.98	 0.4790
6583	  3826.84	 1.4600
6584	  3827.24	 5.5500
6585	  3827.52	 6.2100
6586	  3827.81	 8.0180
6587	  3828.67	 0.3760
6588	  3829.06	 0.7490
6589	  3829.28	 5.2940
6590	  3829.32	 0.7690
6591	  3830.28	 2.5000
6592	  3830.35	 5.2510
6593	  3830.97	 4.4530
6594	  3831.36	 6.8600
6595	  3831.85	 1.1600
6596	  3832.28	 0.8040
6597	  3832.32	 1.3900
6598	  3832.92	 2.3300
6599	  3833.45	 3.8440
6600	  3833.52	 4.2510
6601	  3834.40	 0.1270
6602	  3836.47	 1.6670
6603	  3836.76	 1.7800
6604	  3837.30	 0.9690
6605	  3838.38	 9.3420
6606	  3838.70	 3.5280
6607	  3840.16	 1.4510
6608	  3840.79	 0.2620
6609	  3841.14	 1.7910
6610	  3842.25	 0.5020
6611	  3842.98	 4.0700
6612	  3843.67	 1.0800
6613	  3844.13	 2.7910
6614	  3844.57	 1.8240
6615	  3845.86	 0.6700
6616	  3846.20	 1.0790
6617	  3846.25	 1.7700
6618	  3846.81	 0.1500
6619	  3847.94	 0.3910
6620	  3848.34	 0.2390
6621	  3849.80	 1.7100
6623	  3850.55	 3.2100
6624	  3851.17	 1.2100
6625	  3851.58	 0.1380
6626	  3852.69	 2.4100
6627	  3853.25	 4.3100
6628	  3853.34	 1.2500
6629	  3853.53	 4.2000
6630	  3853.85	 0.6660
6631	  3854.94	 2.5210
6632	  3855.55	 4.0110
6633	  3856.19	 4.4700
6634	  3856.28	 1.8810
6635	  3856.92	 1.7580
6636	  3857.50	 3.4700
6637	  3858.19	 0.1390
6638	  3858.28	 0.7800
6639	  3858.63	 1.8500
6640	  3860.06	13.9060
6641	  3860.67	 7.1500
6642	  3860.86	 0.9390
6643	  3861.18	 0.4910
6644	  3861.54	 1.0450
6645	  3861.59	11.3000
6646	  3861.95	 0.6650
6647	  3862.27	 0.1290
6648	  3864.57	 0.1270
6649	  3864.68	 1.3600
6650	  3864.90	 0.4890
6651	  3865.49	 2.2280
6652	  3866.01	 0.7300
6653	  3868.58	 2.8600
6654	  3868.70	 0.1310
6655	  3869.02	 0.4300
6656	  3869.56	 3.2280
6657	  3869.74	 0.5310
6658	  3870.43	 4.0500
6659	  3872.07	 2.2010
6660	  3872.73	 0.1400
6661	  3873.14	 0.1290
6662	  3873.99	 1.3720
6663	  3874.77	 0.9000
6664	  3875.28	 1.3220
6665	  3876.27	 0.1320
6666	  3876.83	 1.8310
6667	  3876.87	 3.9410
6668	  3877.47	 1.7130
6669	  3877.63	 0.2370
6670	  3877.79	 0.2590
6671	  3877.81	10.1890
6672	  3878.50	 0.1600
6673	  3878.72	 1.0400
6674	  3879.58	 1.6020
6675	  3879.62	 0.2400
6676	  3881.75	 2.0730
6677	  3882.84	 0.2980
6678	  3883.67	 0.8890
6679	  3884.19	 0.6800
6680	  3884.21	 2.6400
6681	  3885.05	 1.2990
6682	  3885.88	 0.4010
6683	  3886.25	 1.3500
6684	  3887.09	13.8500
6685	  3887.18	 4.3000
6686	  3887.86	 4.3720
6687	  3888.58	 0.8100
6688	  3888.60	 1.1280
6689	  3888.68	 0.1190
6690	  3890.54	 0.3750
6691	  3892.16	 2.4400
6692	  3892.37	 2.1930
6693	  3892.69	 0.5690
6694	  3893.07	 2.8610
6695	  3894.56	 1.7510
6696	  3894.67	 0.4770
6697	  3895.71	 0.1200
6698	  3896.30	 0.1400
6699	  3896.62	 2.0110
6700	  3897.45	 4.7110
6701	  3898.44	 0.8360
6702	  3898.49	 0.8400
6703	  3898.72	 5.8800
6704	  3898.93	 2.7930
6705	  3899.43	 3.4990
6706	  3899.69	 0.1980
6707	  3900.85	 0.1190
6708	  3901.71	 6.6710
6709	  3902.31	 2.0320
6710	  3903.36	 2.7940
6711	  3903.43	 4.7200
6712	  3904.10	17.7310
6713	  3905.31	 0.1910
6714	  3907.05	 6.9610
6715	  3909.55	 2.7870
6716	  3909.72	 2.7600
6717	  3909.91	 0.6900
6718	  3910.35	16.5290
6719	  3910.41	 0.1600
6720	  3910.63	 1.3870
6721	  3911.66	 1.3900
6722	  3916.66	 1.2310
6723	  3917.10	 1.0880
6724	  3918.04	 1.0100
6725	  3918.73	 1.0110
6726	  3919.14	 2.7900
6727	  3920.38	 1.0330
6728	  3920.77	 0.4100
6729	  3922.25	 1.1980
6730	  3922.87	 1.0700
6731	  3923.50	 0.2500
6732	  3923.54	 3.9190
6733	  3923.91	 3.2520
6734	  3925.02	 3.3300
6735	  3925.74	 3.4000
6736	  3925.78	 1.5400
6737	  3926.19	 2.0810
6738	  3926.38	 0.5100
6739	  3927.07	 0.3220
6740	  3927.83	 0.1200
6741	  3928.20	 3.2180
6742	  3930.22	 6.3600
6743	  3930.66	 0.2890
6744	  3930.70	 0.1300
6745	  3930.82	 0.2220
6746	  3931.69	 0.5500
6747	  3931.80	 0.3870
6748	  3931.86	 1.2700
6749	  3933.28	 7.2310
6750	  3934.14	 1.0100
6751	  3934.26	 4.5670
6752	  3935.11	 1.7790
6753	  3935.41	 0.7800
6754	  3935.57	 4.6040
6755	  3935.64	 1.1360
6756	  3935.78	 1.9940
6757	  3936.77	 3.1080
6758	  3937.31	 0.1940
6759	  3937.35	 0.2600
6760	  3938.18	 2.9830
6761	  3938.57	 4.3990
6762	  3939.64	 1.5000
6763	  3940.29	 0.1160
6764	  3940.41	 1.0700
6765	  3940.88	 2.9460
6767	  3941.58	 2.1270
6768	  3942.24	 1.6680
6769	  3942.66	 1.1860
6770	  3945.61	 0.7400
6771	  3947.72	 0.3660
6772	  3948.68	 1.2600
6773	  3950.39	 1.1320
6774	  3951.58	 2.3850
6775	  3951.80	 0.1470
6776	  3951.99	 0.1400
6777	  3952.85	 1.2140
6778	  3953.41	 1.7690
6779	  3953.58	 0.3400
6780	  3953.62	 1.1100
6781	  3953.76	 1.4670
6782	  3954.22	 2.4970
6783	  3954.61	 1.4000
6784	  3954.75	 1.4410
6785	  3954.92	 0.1120
6786	  3955.38	 1.0190
6787	  3955.67	 0.4630
6788	  3956.13	 0.3930
6789	  3956.88	 0.7010
6790	  3957.14	 2.2800
6791	  3957.75	 0.3200
6792	  3959.47	 1.7300
6793	  3959.58	 1.2280
6794	  3959.90	 0.1130
6795	  3960.06	 0.1300
6796	  3960.57	 0.1720
6797	  3960.91	 7.2900
6798	  3961.65	 0.3530
6799	  3961.84	13.2900
6800	  3962.23	 2.5800
6801	  3962.35	 4.4560
6802	  3962.86	 3.3890
6803	  3962.98	 2.2200
6804	  3964.04	 4.0990
6805	  3964.50	12.7710
6806	  3964.92	 6.4710
6807	  3965.09	 1.2900
6809	  3967.44	 0.7300
6810	  3967.48	 2.4610
6811	  3967.55	 0.3880
6812	  3968.11	 3.0890
6813	  3968.35	 3.3620
6814	  3968.54	 0.2920
6815	  3968.68	 0.1440
6816	  3970.09	 1.2200
6817	  3970.88	 2.4060
6818	  3971.22	 0.5330
6819	  3971.39	 5.0800
6820	  3971.88	 2.3300
6821	  3971.91	 0.1580
6822	  3972.26	 1.9600
6823	  3972.30	 3.0200
6825	  3973.72	 1.3900
6826	  3973.94	 2.6000
6827	  3974.76	 2.8300
6828	  3974.85	 1.3580
6829	  3974.96	 3.7820
6830	  3975.37	 3.6280
6831	  3975.91	 4.2900
6832	  3976.18	 0.1630
6833	  3977.37	 4.8910
6834	  3977.61	 3.3490
6835	  3977.72	 5.4520
6836	  3978.61	 0.3300
6837	  3980.60	 5.6600
6838	  3980.71	 0.4190
6839	  3981.40	 1.6130
6840	  3981.87	 4.4920
6841	  3982.21	 0.7880
6842	  3982.66	 0.3900
6843	  3982.83	12.3650
6844	  3982.97	 2.0120
6845	  3984.08	 2.6610
6846	  3984.22	 5.1270
6847	  3985.26	 0.1200
6848	  3985.33	 1.3200
6849	  3985.57	 0.3000
6850	  3986.19	 0.1600
6852	  3987.88	 0.9900
6853	  3988.50	 0.9310
6854	  3988.59	 1.2600
6855	  3989.38	 1.9110
6856	  3990.07	 0.1120
6857	  3990.14	 0.6460
6858	  3990.22	 0.2980
6859	  3990.34	 4.3650
6860	  3990.56	 2.9700
6861	  3991.37	 0.2910
6862	  3992.14	 5.1560
6863	  3992.23	 2.1490
6864	  3992.59	 1.1010
6865	  3993.98	 2.8500
6866	  3995.14	 0.7900
6867	  3995.68	 0.1510
6868	  3996.12	 0.4740
6869	  3996.85	 0.6110
6870	  3997.14	 1.0610
6871	  3997.36	 1.1590
6872	  3998.69	 1.0800
6873	  3999.18	 0.5600
6874	  4000.29	 0.4100
6875	  4000.45	 9.9930
6876	  4001.42	 6.1850
6877	  4001.48	 0.2000
6878	  4002.42	 0.4430
6879	  4003.07	 0.1970
6880	  4003.30	 5.0260
6881	  4004.04	 0.1600
6882	  4004.10	 1.9400
6883	  4004.19	 1.7400
6884	  4004.86	 2.1680
6885	  4005.99	 1.9200
6886	  4007.91	 3.1520
6887	  4008.10	 2.8690
6888	  4010.30	 9.1900
6889	  4010.64	13.0580
6890	  4010.98	 2.7510
6891	  4011.15	 1.9900
6892	  4011.76	 1.5170
6893	  4011.93	 0.2620
6894	  4012.34	 0.8420
6895	  4013.29	 0.1500
6896	  4013.48	 1.9000
6897	  4014.22	 2.9800
6898	  4014.86	15.1720
6899	  4016.38	 3.1400
6900	  4016.54	 2.3110
6901	  4017.03	 0.8700
6902	  4017.09	13.6210
6903	  4017.26	 5.7900
6904	  4017.65	 2.2800
6905	  4017.91	 0.4700
6906	  4019.13	 2.8220
6907	  4019.97	 0.5600
6908	  4020.92	 0.2700
6909	  4021.31	 1.3290
6910	  4021.60	 1.3010
6911	  4021.65	 0.3700
6912	  4022.14	 0.1330
6913	  4022.73	 7.5800
6914	  4023.77	 1.6240
6915	  4024.33	 0.3710
6916	  4025.56	 0.4800
6917	  4026.75	 0.4190
6918	  4026.94	 2.1890
6919	  4027.00	 0.5460
6920	  4027.09	 0.8090
6921	  4027.41	 0.5800
6922	  4027.43	 4.0100
6923	  4028.54	 0.1500
6924	  4029.11	 0.5840
6925	  4029.22	 0.7580
6926	  4029.26	 7.8000
6927	  4029.85	 4.2000
6928	  4030.66	 0.5630
6929	  4030.86	 2.8590
6930	  4031.00	 0.1790
6931	  4031.19	 0.2390
6932	  4031.27	 1.4210
6934	  4032.78	 1.2450
6935	  4033.22	 1.9980
6936	  4033.34	 0.1850
6937	  4033.75	 4.0800
6938	  4034.17	 0.9710
6939	  4034.61	 0.8700
6940	  4034.65	 0.8000
6941	  4034.69	 2.8200
6942	  4035.68	12.5000
6943	  4036.71	 5.0210
6944	  4037.68	 3.6300
6945	  4038.02	 1.9700
6946	  4038.10	 3.5520
6947	  4038.50	 0.3930
6948	  4038.91	 0.3620
6949	  4040.81	 0.5910
6950	  4041.61	 0.6410
6951	  4042.17	 3.5280
6952	  4042.33	 0.1830
6953	  4042.85	 1.6200
6954	  4043.39	 1.9080
6955	  4043.75	 2.7800
6956	  4043.99	 1.0110
6957	  4044.09	 1.5190
6958	  4044.25	 0.3490
6959	  4044.29	 1.1220
6960	  4044.35	 4.0600
6961	  4046.12	 0.8500
6962	  4046.90	 1.3900
6963	  4047.02	 0.2200
6964	  4047.08	14.4590
6965	  4047.26	 1.2560
6966	  4047.29	 1.4170
6967	  4047.88	 4.0010
6968	  4047.92	10.9100
6969	  4049.21	 2.1520
6970	  4049.25	 0.9700
6971	  4049.47	 4.5040
6972	  4049.86	 2.7860
6973	  4049.88	 0.3490
6974	  4050.76	 0.6020
6975	  4050.98	 5.1200
6976	  4051.05	 0.1270
6977	  4051.85	 3.5830
6978	  4052.70	 1.0900
6979	  4052.73	 2.4930
6980	  4053.57	 1.2380
6981	  4054.51	 0.2210
6982	  4054.87	12.6400
6983	  4056.93	 1.1500
6984	  4057.23	 0.1300
6985	  4057.49	 4.0810
6986	  4059.50	 0.2720
6987	  4059.52	 1.1200
6988	  4059.66	 0.1410
6989	  4060.17	 0.8100
6990	  4060.64	 9.3100
6991	  4060.85	 3.9800
6992	  4060.97	 2.5260
6993	  4061.10	 6.9410
6994	  4061.40	 2.2990
6995	  4061.53	 1.9880
6996	  4062.43	13.1710
6997	  4062.99	 4.9600
6998	  4063.11	 2.9800
6999	  4063.39	 0.7300
7000	  4063.44	 3.2600
7001	  4063.48	 8.5990
7002	  4063.77	 0.6300
7003	  4063.91	 2.7350
7005	  4065.84	 0.1120
7006	  4066.02	 0.9650
7007	  4066.54	 8.7400
7008	  4066.56	12.5230
7009	  4068.56	 0.1310
7010	  4069.26	 5.8220
7011	  4069.30	 1.5000
7012	  4070.70	 2.7700
7013	  4071.25	 6.8130
7014	  4071.38	 1.1700
7015	  4071.57	 1.3330
7016	  4071.61	 2.6000
7017	  4072.65	 6.7400
7018	  4074.04	 5.6170
7019	  4074.15	 0.5140
7020	  4074.57	 1.7910
7021	  4075.06	 3.7800
7022	  4075.45	 0.1300
7023	  4076.44	 0.2610
7024	  4077.05	 2.9240
7025	  4077.56	 0.1790
7026	  4077.88	 2.3580
7027	  4077.90	 5.5500
7028	  4078.28	 6.4100
7029	  4078.35	 0.7900
7030	  4078.77	 4.2780
7031	  4079.00	 0.9640
7032	  4079.67	 0.5310
7033	  4080.29	 8.3400
7034	  4080.69	 0.4100
7035	  4081.09	 2.4830
7036	  4081.11	 2.4200
7037	  4081.84	 1.4740
7038	  4083.13	 4.2640
7039	  4083.19	 6.6780
7040	  4084.26	 4.8300
7041	  4085.00	 0.1110
7042	  4085.48	 4.6300
7043	  4087.17	 0.9290
7044	  4087.98	13.0100
7045	  4088.69	 0.2950
7046	  4089.13	 0.5400
7047	  4090.10	 3.8500
7048	  4091.20	 1.7600
7049	  4092.81	 0.1400
7050	  4093.21	 2.5500
7051	  4094.71	 0.9900
7052	  4095.46	 5.4100
7053	  4095.82	 0.4500
7054	  4096.24	 5.7800
7055	  4096.27	 6.2100
7056	  4096.97	 2.5980
7057	  4098.63	 0.7520
7058	  4101.93	 0.2760
7059	  4103.34	 0.8750
7060	  4103.46	 0.8000
7061	  4103.94	 5.2500
7062	  4105.08	 1.7540
7063	  4105.10	 4.0310
7064	  4105.44	 0.3100
7065	  4105.58	 0.4800
7066	  4105.69	 1.5700
7067	  4108.10	 7.0300
7068	  4108.23	 4.8610
7069	  4110.19	 0.1190
7070	  4112.82	 0.2530
7071	  4113.52	15.1600
7072	  4113.58	 0.3450
7073	  4113.63	 1.9810
7074	  4114.51	14.4600
7075	  4114.58	 1.5350
7076	  4114.62	 6.2600
7077	  4115.50	 0.1490
7078	  4115.60	 5.2000
7079	  4116.44	 0.1200
7080	  4116.50	 0.4000
7081	  4116.52	 3.6200
7082	  4116.93	 0.1190
7083	  4118.69	 3.4500
7084	  4119.06	 0.5990
7085	  4119.74	 0.9920
7086	  4120.08	 0.6800
7087	  4120.17	 1.7000
7088	  4120.99	 0.4780
7089	  4121.80	 0.7500
7090	  4122.52	 0.6310
7091	  4122.68	 0.1170
7092	  4123.06	 2.5450
7093	  4128.32	 1.6100
7094	  4130.22	 0.7200
7095	  4130.29	 2.4880
7096	  4130.80	 5.9370
7097	  4131.32	 0.2420
7098	  4131.56	 2.6380
7099	  4132.37	 0.1200
7100	  4133.25	 2.9780
7101	  4133.62	 0.9110
7102	  4133.68	 0.4190
7103	  4134.17	 0.7330
7104	  4134.52	 1.6920
7105	  4134.60	 0.1470
7106	  4134.69	 4.3040
7107	  4135.19	 5.4110
7108	  4135.27	 3.6490
7109	  4136.77	10.7500
7110	  4136.85	 1.0410
7111	  4137.69	10.2700
7112	  4138.08	 0.1800
7113	  4138.32	 1.0990
7114	  4138.56	 1.5620
7115	  4138.82	 4.7000
7116	  4138.90	 0.7500
7117	  4140.10	 0.9560
7118	  4140.54	 0.9300
7119	  4141.13	 0.9800
7120	  4142.64	 5.2700
7121	  4142.71	 0.8710
7122	  4143.24	 2.8970
7123	  4143.28	 1.0030
7124	  4143.95	 0.9890
7125	  4144.04	 4.5090
7126	  4145.18	 0.4200
7127	  4145.34	 1.8400
7128	  4145.59	 0.1300
7129	  4145.90	 0.6550
7130	  4146.37	 0.3010
7131	  4146.50	 6.2460
7132	  4146.79	 0.9600
7133	  4147.83	 0.8620
7134	  4148.52	 0.1810
7135	  4148.56	 0.6290
7136	  4148.98	 0.3900
7137	  4150.58	 1.9360
7138	  4150.67	 0.1200
7139	  4150.94	 0.8400
7140	  4151.75	 7.1440
7141	  4153.11	 1.4500
7142	  4154.67	 0.1200
7143	  4154.74	 3.0610
7144	  4155.13	 4.0400
7145	  4156.04	 0.4600
7146	  4156.73	 0.4100
7147	  4158.66	 8.3610
7148	  4158.93	 0.1990
7149	  4159.10	13.4300
7150	  4159.13	 1.3610
7151	  4159.33	 0.6600
7152	  4162.58	 0.2310
7153	  4163.12	 4.6890
7154	  4164.22	 5.3490
7155	  4164.61	 1.6100
7156	  4165.66	 3.2910
7157	  4166.02	 3.0030
7158	  4166.64	 2.2300
7159	  4166.97	 0.3110
7160	  4167.61	 9.1100
7161	  4167.73	 0.1110
7162	  4167.89	 0.8810
7163	  4168.21	12.6600
7164	  4170.52	13.8600
7165	  4170.58	 7.7300
7166	  4172.27	13.3490
7167	  4172.43	 0.6300
7168	  4172.59	 0.5200
7169	  4173.69	 0.3040
7170	  4173.72	 0.1420
7171	  4174.06	 3.0500
7172	  4174.35	 3.3690
7173	  4174.77	12.2880
7174	  4175.85	 0.7820
7175	  4176.00	 2.7000
7176	  4177.06	 0.3200
7177	  4177.08	 0.6790
7178	  4177.34	 0.1860
7179	  4177.43	 2.8400
7180	  4177.89	 0.2700
7181	  4179.51	 1.3830
7182	  4180.64	 0.3400
7183	  4182.19	 1.3900
7184	  4184.06	 1.8810
7185	  4184.82	 1.2620
7186	  4185.28	 1.4200
7187	  4185.38	 0.1810
7188	  4185.44	 1.1720
7189	  4185.46	 2.2910
7190	  4186.64	14.4200
7191	  4187.09	 1.6490
7192	  4187.23	 5.0100
7193	  4187.74	 9.1880
7194	  4188.10	 6.4700
7195	  4188.77	 2.3300
7196	  4189.04	 0.7300
7197	  4189.43	 3.8810
7198	  4189.91	 0.5160
7199	  4190.01	 1.7950
7200	  4190.09	 1.3120
7201	  4190.13	 6.1880
7202	  4190.17	 0.6500
7203	  4190.19	 0.2210
7204	  4190.46	12.5420
7205	  4191.04	 3.5600
7206	  4191.53	 0.1200
7207	  4191.57	 0.4830
7208	  4192.07	 1.0910
7209	  4193.03	 0.2530
7210	  4193.32	 2.7590
7211	  4193.53	 9.7000
7212	  4194.04	 0.7200
7213	  4194.24	 0.6290
7214	  4194.28	 0.2300
7215	  4194.31	 0.5100
7216	  4195.53	 0.6000
7217	  4195.64	 0.6920
7218	  4196.40	 2.3700
7219	  4197.76	 2.6950
7220	  4199.23	 0.9700
7221	  4199.97	 2.9120
7222	  4200.46	 0.3120
7223	  4201.26	 0.2560
7224	  4202.95	 0.1600
7225	  4203.37	 0.3340
7226	  4203.76	 3.1510
7227	  4204.12	 0.6430
7228	  4204.33	 0.5690
7229	  4204.77	 2.6470
7230	  4205.04	 3.4560
7231	  4205.87	 0.1400
7232	  4206.52	 1.0790
7233	  4207.78	 0.1270
7234	  4208.47	 1.9650
7235	  4208.60	 2.6840
7236	  4208.62	 1.1280
7237	  4209.33	 5.7900
7238	  4209.43	 0.4560
7239	  4209.46	 0.1170
7240	  4209.53	 3.1550
7241	  4209.59	 1.4900
7242	  4210.04	 0.3900
7243	  4211.25	 1.0290
7244	  4211.42	 0.1220
7245	  4211.76	 1.4100
7246	  4211.99	 1.9900
7247	  4212.04	10.5600
7248	  4212.22	 0.1310
7249	  4212.32	 1.7000
7250	  4212.41	 7.9610
7251	  4212.50	 3.1260
7252	  4212.66	 0.5800
7253	  4213.06	 1.0510
7254	  4214.66	10.7300
7255	  4215.28	14.9690
7256	  4215.85	 1.5660
7257	  4216.43	 0.1900
7258	  4216.70	 1.6000
7259	  4218.18	 0.1490
7260	  4218.47	 0.9700
7261	  4219.55	 0.9630
7262	  4219.99	 2.6700
7263	  4220.36	 2.9700
7264	  4221.00	 4.3600
7265	  4222.36	10.8300
7266	  4222.67	 2.5490
7267	  4222.69	 0.4390
7268	  4222.71	 0.8490
7269	  4224.72	 1.9790
7270	  4225.50	 0.8800
7271	  4225.79	 1.5400
7273	  4226.18	16.0630
7274	  4226.49	 2.2560
7275	  4226.74	 0.2000
7276	  4227.14	13.2470
7277	  4227.41	 3.6030
7278	  4227.46	 2.5700
7279	  4229.27	 1.9590
7280	  4229.90	15.7720
7281	  4229.92	 0.3810
7282	  4230.34	 2.1410
7283	  4230.63	 1.4700
7284	  4230.86	 2.2300
7285	  4231.18	 1.3140
7286	  4232.96	 2.1640
7287	  4233.37	 3.9610
7288	  4234.82	 1.0200
7289	  4235.08	 4.0230
7290	  4236.14	 5.8900
7291	  4237.13	 1.9160
7292	  4238.02	 0.1200
7293	  4238.65	 0.4980
7294	  4239.11	 0.8100
7295	  4239.36	 0.9200
7296	  4239.40	 0.3210
7297	  4240.39	 1.9080
7298	  4240.50	 2.0200
7299	  4241.19	 0.1310
7300	  4242.28	 0.6800
7301	  4242.47	 0.5690
7302	  4243.01	 1.9620
7303	  4243.84	 2.3810
7304	  4244.13	12.2420
7305	  4244.35	 4.9570
7306	  4248.03	 1.0300
7307	  4248.94	 0.2700
7308	  4249.01	12.4200
7309	  4249.40	 0.4010
7310	  4249.73	 0.1340
7311	  4250.30	 1.7610
7312	  4250.38	 1.3700
7313	  4250.67	 1.1100
7314	  4250.77	 0.8290
7315	  4250.89	 3.0170
7316	  4251.32	 0.9940
7317	  4251.88	 4.3680
7318	  4252.60	 0.7590
7319	  4252.81	 0.1530
7320	  4253.03	 3.4860
7321	  4253.16	 0.9000
7322	  4253.20	 5.9400
7323	  4253.27	17.8390
7324	  4253.61	 0.9180
7325	  4253.83	 0.9130
7326	  4254.69	 5.9800
7327	  4254.91	 2.3620
7328	  4255.40	 3.0910
7329	  4255.73	 0.1390
7330	  4255.77	 0.2600
7331	  4257.34	 0.6870
7332	  4257.62	 0.1200
7333	  4257.94	 2.4900
7334	  4258.95	 7.6310
7335	  4264.05	 0.3930
7336	  4265.14	 3.0910
7337	  4265.68	 0.1100
7338	  4265.77	 2.1270
7339	  4265.85	 0.7100
7340	  4265.99	 4.4200
7341	  4266.04	 1.1000
7342	  4267.29	 0.4600
7343	  4268.09	 0.6900
7344	  4269.09	 5.2200
7345	  4269.36	 0.5600
7346	  4269.92	 6.1870
7347	  4269.99	 0.3160
7348	  4270.48	14.1710
7349	  4270.62	 1.7730
7350	  4270.96	 1.8000
7351	  4273.29	 0.5650
7352	  4273.94	 3.7980
7353	  4274.99	 0.1300
7354	  4275.58	 0.9920
7356	  4275.82	 0.9100
7357	  4275.93	 0.1210
7358	  4276.07	 0.9800
7359	  4276.47	17.3400
7360	  4276.58	 3.3180
7361	  4279.71	 1.7300
7362	  4279.77	 0.7600
7363	  4280.19	 2.7800
7364	  4280.25	 0.7910
7365	  4280.59	 0.3600
7366	  4280.99	 0.6900
7367	  4281.23	 0.4300
7368	  4281.64	 0.2910
7369	  4284.45	 1.7800
7370	  4284.71	 0.4500
7371	  4285.45	 2.2490
7372	  4285.68	 0.2200
7373	  4285.90	 2.3500
7374	  4286.79	 0.4880
7375	  4287.28	 1.0000
7376	  4287.82	 0.7680
7377	  4288.38	 0.3590
7378	  4289.45	 2.0000
7379	  4289.53	 7.5700
7380	  4289.99	 0.1280
7381	  4290.99	 3.5310
7382	  4291.80	 0.1780
7383	  4292.29	 1.3200
7384	  4293.05	 0.8000
7385	  4294.29	 1.3240
7386	  4294.48	 4.6300
7387	  4295.07	 0.6390
7388	  4295.55	 3.2100
7389	  4296.39	 0.1350
7390	  4297.48	12.4300
7391	  4297.81	 1.9400
7392	  4298.40	 0.4700
7393	  4298.49	 1.1940
7394	  4299.03	 4.3700
7395	  4300.70	 0.1110
7396	  4301.41	 3.3900
7397	  4302.42	 0.6000
7398	  4302.76	 2.2900
7399	  4302.88	 0.1190
7400	  4303.14	 1.3500
7401	  4303.63	 1.4400
7402	  4305.93	 5.6110
7403	  4305.96	 1.2370
7404	  4306.27	12.8060
7405	  4306.98	 2.0010
7406	  4307.20	 4.2700
7407	  4307.36	 0.1100
7408	  4308.28	 3.4720
7409	  4310.06	 0.3160
7410	  4310.37	 0.8300
7411	  4312.23	 0.6500
7412	  4312.59	 0.7480
7413	  4312.69	 0.5200
7414	  4312.76	 1.9110
7415	  4312.80	 0.6150
7416	  4315.67	 1.8090
7417	  4316.39	15.1010
7418	  4317.18	 3.1600
7419	  4317.42	 0.6900
7420	  4317.53	 4.4280
7421	  4317.78	 2.3450
7422	  4317.87	 0.1810
7423	  4318.05	 0.5350
7424	  4318.15	 3.3500
7425	  4318.26	 4.5340
7426	  4318.67	 0.2090
7427	  4318.79	 1.5640
7428	  4319.26	 1.0400
7429	  4319.70	 0.1300
7430	  4321.45	 0.8810
7431	  4322.09	10.2140
7432	  4322.34	 0.1200
7433	  4324.47	 4.6690
7434	  4324.96	 0.2310
7435	  4327.39	 1.6500
7436	  4327.58	 0.5500
7437	  4328.87	 1.9300
7438	  4329.41	 3.0400
7439	  4329.52	 0.2570
7440	  4329.89	 1.8500
7441	  4329.93	 6.7100
7442	  4330.26	 1.4180
7443	  4330.55	 1.4100
7444	  4330.64	 2.0800
7445	  4330.86	 1.9510
7446	  4331.10	 0.9300
7447	  4332.74	 4.3700
7448	  4332.97	 0.9100
7449	  4336.83	 0.9280
7450	  4337.43	 5.0310
7451	  4338.00	 2.3500
7452	  4338.26	 2.3000
7453	  4338.75	 0.5540
7454	  4339.27	 1.9500
7455	  4339.34	 0.9860
7456	  4340.99	 1.0700
7457	  4342.23	 2.2600
7458	  4342.79	 8.4700
7459	  4342.83	 2.4100
7460	  4343.52	 3.4400
7461	  4345.24	 5.9300
7462	  4345.62	 2.7420
7464	  4346.63	 0.6100
7465	  4347.02	 1.8200
7466	  4347.39	 0.3430
7467	  4347.65	 0.1600
7468	  4347.76	 1.0440
7469	  4348.43	10.7340
7470	  4348.49	 0.8190
7471	  4348.73	 1.3510
7472	  4349.32	 4.9100
7473	  4350.31	 3.6770
7474	  4350.33	 3.8280
7475	  4351.16	 6.2010
7476	  4351.61	11.2700
7477	  4352.12	 1.1000
7478	  4352.68	10.2410
7479	  4352.78	 0.9320
7480	  4353.22	 0.9190
7481	  4353.45	 2.5490
7482	  4354.39	 2.8130
7483	  4354.44	 2.8200
7484	  4354.98	 0.1990
7485	  4355.27	 0.1290
7486	  4355.43	 0.9440
7487	  4356.32	 3.6030
7488	  4356.58	 0.1500
7489	  4356.97	 2.1880
7490	  4357.32	 0.3900
7491	  4357.35	 0.5400
7492	  4357.74	 1.9630
7493	  4358.18	 2.9920
7494	  4358.45	 0.1110
