Run started at:  2/5/2009 5:28:28 PM
Event	Real Time (min)	Lifetime (microsec)
2056	  1005.15	 0.1290
2057	  1005.33	 0.3200
2058	  1005.83	 4.2700
2059	  1006.01	 2.7000
2060	  1006.34	 0.1200
2061	  1006.43	 1.6430
2062	  1006.61	 0.2900
2063	  1007.20	 0.8290
2064	  1007.53	 3.7780
2065	  1007.71	 1.4600
2066	  1008.21	 0.2710
2067	  1009.97	 0.3100
2068	  1010.39	 1.4910
2069	  1010.48	 1.7040
2070	  1011.40	 1.5310
2071	  1011.49	 3.8800
2072	  1012.50	12.2700
2073	  1012.67	 4.5010
2074	  1013.26	 2.3290
2075	  1013.43	 6.4070
2076	  1013.94	 0.4730
2077	  1014.36	 0.5300
2078	  1014.53	11.9780
2079	  1014.62	 0.1500
2080	  1014.79	 0.1200
2081	  1015.80	 1.7990
2082	  1016.06	17.1510
2083	  1016.14	 0.5900
2084	  1016.32	 2.3200
2085	  1016.57	 0.2580
2086	  1016.66	11.9100
2087	  1016.92	 0.2960
2088	  1017.00	 0.1200
2089	  1017.26	 4.1330
2090	  1017.43	 1.4150
2091	  1017.69	 0.6910
2092	  1017.94	 0.7830
2093	  1020.28	 1.5960
2094	  1020.87	 6.5020
2095	  1021.05	 0.2300
2096	  1021.47	 3.8170
2097	  1021.81	 2.0900
2098	  1021.90	 0.5890
2099	  1022.57	 0.5930
2100	  1023.16	 1.0590
2101	  1024.08	 0.9670
2102	  1025.34	 2.3000
2103	  1025.93	 0.1390
2104	  1026.93	 0.9630
2105	  1027.27	 1.6300
2106	  1027.36	 0.1440
2107	  1027.78	 3.2800
2108	  1029.37	 1.3700
2109	  1029.63	 0.5500
2110	  1030.55	 2.9780
2111	  1031.31	 0.3110
2112	  1031.48	 4.1800
2113	  1032.32	 3.0140
2114	  1032.74	 0.2970
2115	  1032.83	 2.0600
2116	  1033.00	 1.1900
2117	  1033.34	 2.2200
2118	  1033.68	 3.1800
2119	  1034.02	 0.1900
2120	  1034.44	 0.1200
2121	  1034.70	 7.7900
2122	  1035.04	 1.1670
2123	  1035.13	 3.6100
2124	  1035.55	 0.8100
2125	  1036.30	 0.1200
2126	  1036.39	 0.5920
2127	  1037.73	 0.1200
2128	  1037.82	 0.1190
2129	  1037.91	 0.1190
2130	  1039.25	 0.4700
2131	  1040.34	 8.2900
2132	  1040.43	 5.9900
2133	  1040.60	 0.5890
2134	  1040.86	 0.6230
2135	  1040.94	 5.3810
2136	  1041.12	 5.3310
2137	  1041.37	 4.4110
2138	  1041.54	 0.4700
2139	  1041.97	 0.6530
2140	  1042.47	 1.6220
2141	  1042.65	 0.2290
2142	  1043.98	 0.1710
2143	  1044.07	 1.7990
2144	  1044.16	 1.7500
2145	  1044.34	 0.1190
2146	  1046.01	 4.5620
2147	  1046.18	 0.1200
2148	  1047.52	 1.1300
2149	  1047.61	 2.0480
2150	  1048.45	 1.5510
2151	  1048.79	 2.3830
2152	  1048.88	 1.4920
2153	  1049.88	 0.4120
2154	  1050.22	 3.2380
2155	  1050.39	 0.1800
2156	  1050.82	 0.7780
2157	  1051.16	 0.9600
2158	  1051.24	 8.1300
2159	  1051.67	 4.1030
2160	  1052.34	 2.3770
2161	  1052.43	 2.1590
2162	  1052.68	 2.0720
2163	  1053.19	 0.1700
2164	  1053.53	 1.3850
2165	  1055.62	 4.7800
2166	  1056.37	 0.8090
2167	  1056.88	 0.2200
2168	  1057.39	 8.4100
2169	  1058.23	 0.7920
2170	  1059.15	 0.1210
2171	  1059.65	14.6700
2172	  1060.16	 1.1420
2173	  1060.50	 0.7370
2174	  1061.42	 1.7700
2175	  1061.68	 0.6100
2176	  1061.77	 4.5070
2177	  1061.94	 0.8300
2178	  1062.11	 0.1200
2179	  1062.28	 0.9700
2180	  1062.54	 1.1800
2181	  1063.63	 3.6400
2182	  1063.80	 0.5970
2183	  1064.31	 1.2540
2184	  1064.73	 0.2660
2185	  1065.48	 0.6300
2186	  1066.74	 1.1980
2187	  1067.08	 6.5420
2188	  1067.17	 1.1370
2189	  1067.26	 2.2200
2190	  1067.60	 1.5590
2191	  1068.10	 0.7900
2192	  1068.94	 1.3000
2193	  1069.45	 0.3690
2194	  1069.87	 3.2510
2195	  1069.96	 0.9700
2196	  1070.13	 1.5200
2197	  1071.30	 1.2700
2198	  1071.73	 0.9390
2199	  1071.90	 0.6900
2200	  1072.65	 1.3390
2201	  1074.33	 1.0600
2202	  1074.58	 0.7810
2203	  1074.67	 0.1910
2204	  1075.18	 0.7180
2205	  1075.43	 3.7400
2206	  1075.61	 2.3700
2207	  1075.78	 3.0600
2208	  1076.03	 1.0090
2209	  1076.29	 2.0560
2210	  1076.55	 1.2260
2211	  1077.47	 2.3330
2212	  1077.97	 1.2510
2213	  1078.15	 0.4580
2214	  1078.32	 1.2900
2215	  1078.41	 1.4770
2216	  1078.58	 1.6300
2217	  1079.09	 1.5500
2218	  1079.26	 0.1120
2219	  1080.01	 2.4700
2220	  1080.10	 0.5730
2221	  1080.28	 0.8600
2222	  1080.45	 1.5310
2223	  1080.62	 3.7820
2224	  1081.46	 0.2880
2225	  1081.55	 1.3400
2226	  1082.80	 0.8100
2227	  1083.56	 2.7090
2228	  1084.07	 0.1200
2229	  1085.24	 1.2600
2230	  1085.41	 4.2880
2231	  1086.67	 0.1350
2232	  1087.34	 1.2940
2233	  1087.51	 3.0100
2234	  1088.10	 2.1260
2235	  1088.61	 0.5600
2236	  1088.70	 9.0190
2237	  1089.04	 6.7800
2238	  1089.12	 0.8390
2239	  1089.63	 0.3400
2240	  1089.89	 0.9100
2241	  1090.31	 0.4000
2242	  1090.90	 0.6300
2243	  1091.32	 0.1200
2244	  1091.41	 0.4300
2245	  1093.33	 0.3400
2246	  1094.09	 0.1200
2247	  1094.26	 0.2380
2248	  1094.35	 0.1210
2249	  1094.77	 0.1190
2250	  1094.86	 3.3210
2251	  1095.03	 1.7000
2252	  1095.54	 0.4720
2253	  1096.13	 1.4800
2254	  1097.88	 5.3700
2255	  1100.47	 1.2690
2256	  1100.81	 4.2100
2257	  1102.57	 4.1230
2258	  1102.91	 0.1280
2259	  1103.33	 5.2970
2260	  1105.50	 0.1300
2261	  1106.34	 2.3940
2262	  1106.60	 0.5730
2263	  1107.36	 2.5810
2264	  1107.44	 2.0500
2265	  1107.62	 3.8360
2266	  1109.04	 1.1180
2267	  1109.38	 1.2600
2268	  1109.80	 0.6600
2269	  1110.14	 1.6730
2270	  1110.31	 0.4110
2271	  1110.65	 3.0200
2272	  1111.99	 0.5600
2273	  1112.16	 2.8860
2274	  1112.34	 0.4790
2275	  1112.93	 0.2610
2276	  1113.85	 0.2590
2277	  1114.77	 0.2780
2278	  1115.61	 0.5680
2279	  1115.70	 1.2960
2280	  1115.87	 0.3190
2281	  1116.29	 0.1200
2282	  1116.38	 1.4170
2283	  1116.47	 0.3800
2284	  1118.06	 0.3800
2285	  1118.15	 0.9440
2286	  1118.57	 1.4630
2287	  1118.66	 0.9010
2288	  1119.50	 7.7840
2289	  1119.76	13.6790
2290	  1120.01	 0.1200
2291	  1120.10	 0.5120
2292	  1120.77	 0.4110
2293	  1120.86	 0.2840
2294	  1122.20	 0.7200
2295	  1122.96	 2.3400
2296	  1123.55	 3.4210
2297	  1123.64	 0.1210
2298	  1123.81	 0.1620
2299	  1125.65	 3.5490
2300	  1126.07	 2.7150
2301	  1126.25	 0.7890
2302	  1126.75	 4.3290
2303	  1127.42	 1.1120
2304	  1128.43	 0.7700
2305	  1128.85	 0.1200
2306	  1129.03	 3.8900
2307	  1130.03	 0.1200
2308	  1130.62	 2.2690
2309	  1130.71	 1.4200
2310	  1130.97	 5.0380
2311	  1131.64	 3.8600
2312	  1131.98	 3.8000
2313	  1132.57	 1.3300
2314	  1133.16	 2.5900
2315	  1134.08	 1.8000
2316	  1134.92	 1.0690
2317	  1135.42	 0.1790
2318	  1135.76	 3.9900
2319	  1136.27	 0.5080
2320	  1137.11	 1.7390
2321	  1137.36	 0.2220
2322	  1137.95	 1.4000
2323	  1138.04	 3.3000
2324	  1138.38	 1.0490
2325	  1139.05	10.1080
2326	  1141.06	 0.1190
2327	  1141.73	 3.9600
2328	  1142.99	 0.7080
2329	  1144.58	 1.1980
2330	  1144.67	 0.1190
2331	  1145.67	 1.7600
2332	  1145.76	 1.1250
2333	  1146.85	 4.7370
2334	  1146.94	 0.1890
2335	  1147.45	 1.3700
2336	  1149.04	 0.9880
2337	  1149.54	 0.1220
2338	  1149.80	 7.2220
2339	  1150.72	 1.1460
2340	  1150.81	 0.6810
2341	  1151.07	 0.1200
2342	  1151.41	 1.0570
2343	  1151.58	 3.4440
2344	  1151.83	 1.5710
2345	  1152.67	 1.8600
2346	  1153.18	 3.2390
2347	  1153.85	 0.4830
2348	  1153.94	 1.1400
2349	  1154.03	 0.8810
2350	  1154.87	 1.0300
2351	  1155.46	 0.2800
2352	  1155.71	 1.6730
2353	  1155.89	 1.7610
2354	  1156.73	 0.1240
2355	  1156.90	 0.1140
2356	  1157.24	 1.8300
2357	  1157.49	 3.3310
2358	  1158.08	 0.2080
2359	  1160.67	 6.2450
2360	  1160.76	 0.1200
2361	  1161.10	 1.0080
2362	  1161.27	 1.9280
2363	  1162.45	 6.4400
2364	  1162.70	 0.1200
2365	  1163.96	 0.3090
2366	  1164.13	 1.9810
2367	  1164.38	 2.5100
2368	  1164.72	 1.7400
2369	  1164.81	 0.5990
2370	  1165.82	 0.1210
2371	  1165.99	 0.9880
2372	  1166.66	 0.3500
2373	  1168.34	 1.8810
2374	  1168.93	 1.1300
2375	  1169.43	 0.5590
2376	  1169.52	 4.2700
2377	  1170.19	 9.6900
2378	  1170.37	 4.8200
2379	  1170.62	 0.4200
2380	  1170.88	 1.9770
2381	  1171.63	 0.6500
2382	  1172.39	 0.8130
2383	  1172.64	 0.1230
2384	  1173.15	 4.5680
2385	  1173.24	 0.1190
2386	  1174.33	 0.4880
2387	  1174.50	 1.7200
2388	  1174.76	 3.5400
2389	  1174.85	 0.2600
2390	  1175.60	 0.5000
2391	  1175.94	 0.3200
2392	  1176.03	 0.4420
2393	  1176.37	 0.7710
2394	  1178.79	 1.7390
2395	  1178.96	 3.4200
2396	  1182.06	 0.1200
2397	  1182.56	 0.1190
2398	  1182.90	 0.3900
2399	  1182.99	 0.8500
2400	  1183.08	 0.1490
2401	  1183.33	 3.6460
2402	  1183.84	 0.9610
2403	  1184.18	 0.1470
2404	  1184.60	 1.4000
2405	  1184.69	 2.9400
2406	  1184.78	 0.1390
2407	  1185.20	 0.4500
2408	  1185.79	 0.3330
2409	  1186.13	 6.1280
2410	  1187.05	 0.1200
2411	  1187.73	 1.8000
2412	  1188.40	 0.1200
2413	  1188.65	 7.6780
2414	  1189.08	 2.3100
2415	  1189.33	 0.1190
2416	  1189.50	 4.3270
2417	  1190.01	 7.1250
2418	  1190.27	 0.5400
2419	  1191.11	 4.1540
2420	  1191.28	 5.3330
2421	  1191.37	 0.2630
2422	  1191.71	 4.1000
2423	  1192.63	 0.2040
2424	  1193.80	 3.9360
2425	  1194.39	 2.2160
